地方コード,沿線コード,駅コード,沿線,新沿線,駅名,新駅名,Temp,Temp2,沿線CD,駅CD,沿線名,駅名,都道府県名,地方名
6,571,50,近江鉄道本線,近江鉄道線,高宮,高宮,6,146,2430,22580,近江鉄道本線,高宮,滋賀県,関西
6,571,60,近江鉄道本線,近江鉄道線,尼子,尼子,,,2430,1340,近江鉄道本線,尼子,滋賀県,関西
6,571,70,近江鉄道本線,近江鉄道線,豊郷,豊郷,,,2430,26520,近江鉄道本線,豊郷,滋賀県,関西
6,571,80,近江鉄道本線,近江鉄道線,愛知川,愛知川,,,2430,4900,近江鉄道本線,愛知川,滋賀県,関西
6,571,90,近江鉄道本線,近江鉄道線,五箇荘,五箇荘,,,2430,14530,近江鉄道本線,五箇荘,滋賀県,関西
6,571,95,近江鉄道本線,近江鉄道線,河辺の森,河辺の森,,,2430,67415,近江鉄道本線,河辺の森,滋賀県,関西
6,571,100,近江鉄道本線,近江鉄道線,八日市,八日市,6,147,2430,40810,近江鉄道本線,八日市,滋賀県,関西
6,571,110,近江鉄道本線,近江鉄道線,長谷野,長谷野,,,2430,30580,近江鉄道本線,長谷野,滋賀県,関西
6,571,115,近江鉄道本線,近江鉄道線,大学前,大学前,,,2430,21840,近江鉄道本線,大学前,滋賀県,関西
6,571,118,近江鉄道本線,近江鉄道線,京セラ前,京セラ前,,,2430,11950,近江鉄道本線,京セラ前,滋賀県,関西
6,571,120,近江鉄道本線,近江鉄道線,桜川,桜川,,,2430,16083,近江鉄道本線,桜川,滋賀県,関西
6,571,130,近江鉄道本線,近江鉄道線,朝日大塚,朝日大塚,,,2430,760,近江鉄道本線,朝日大塚,滋賀県,関西
6,571,140,近江鉄道本線,近江鉄道線,朝日野,朝日野,,,2430,770,近江鉄道本線,朝日野,滋賀県,関西
6,571,150,近江鉄道本線,近江鉄道線,日野,日野,,,2430,32950,近江鉄道本線,日野,滋賀県,関西
6,571,155,近江鉄道本線,近江鉄道線,水口松尾,水口松尾,,,2430,37180,近江鉄道本線,水口松尾,滋賀県,関西
6,571,160,近江鉄道本線,近江鉄道線,水口,水口,,,2430,37150,近江鉄道本線,水口,滋賀県,関西
6,571,170,近江鉄道本線,近江鉄道線,水口石橋,水口石橋,,,2430,37160,近江鉄道本線,水口石橋,滋賀県,関西
6,571,175,近江鉄道本線,近江鉄道線,水口城南,水口城南,,,2430,37170,近江鉄道本線,水口城南,滋賀県,関西
6,571,180,近江鉄道本線,近江鉄道線,貴生川,貴生川,6,131,2430,5290,近江鉄道本線,貴生川,滋賀県,関西
6,572,10,近江鉄道多賀線,多賀線,高宮,高宮,6,146,2431,22580,近江鉄道多賀線,高宮,滋賀県,関西
6,572,15,近江鉄道多賀線,多賀線,スクリーン,スクリーン,,,2431,80810,近江鉄道多賀線,スクリーン,滋賀県,関西
6,572,20,近江鉄道多賀線,多賀線,多賀大社前,多賀大社前,,,2431,22140,近江鉄道多賀線,多賀大社前,滋賀県,関西
6,573,10,近江鉄道八日市線,八日市線,近江八幡,近江八幡,6,18,2425,5323,近江鉄道八日市線,近江八幡,滋賀県,関西
6,573,20,近江鉄道八日市線,八日市線,武佐,武佐,,,2425,38680,近江鉄道八日市線,武佐,滋賀県,関西
6,573,30,近江鉄道八日市線,八日市線,平田,平田,,,2425,33260,近江鉄道八日市線,平田,滋賀県,関西
6,573,40,近江鉄道八日市線,八日市線,市辺,市辺,,,2425,3160,近江鉄道八日市線,市辺,滋賀県,関西
6,573,50,近江鉄道八日市線,八日市線,太郎坊宮前,太郎坊宮前,,,2425,23710,近江鉄道八日市線,太郎坊宮前,滋賀県,関西
6,573,60,近江鉄道八日市線,八日市線,新八日市,新八日市,,,2425,20380,近江鉄道八日市線,新八日市,滋賀県,関西
6,573,70,近江鉄道八日市線,八日市線,八日市,八日市,6,147,2425,40810,近江鉄道八日市線,八日市,滋賀県,関西
6,581,10,京福嵐山本線,嵐電本線,四条大宮,四条大宮,6,148,2395,17300,京福電鉄嵐山本線,四条大宮,京都府,関西
6,581,20,京福嵐山本線,嵐電本線,西院,西院,6,160,2395,15603,京福電鉄嵐山本線,西院,京都府,関西
6,581,30,京福嵐山本線,嵐電本線,西大路三条,西大路三条,,,2395,16760,京福電鉄嵐山本線,西大路三条,京都府,関西
6,581,40,京福嵐山本線,嵐電本線,山ノ内,山ノ内,,,2395,40490,京福電鉄嵐山本線,山ノ内,京都府,関西
6,581,48,京福嵐山本線,嵐電本線,嵐電天神川,嵐電天神川,6,325,2395,80831,京福電鉄嵐山本線,嵐電天神川,京都府,関西
6,581,50,京福嵐山本線,嵐電本線,蚕ノ社,蚕ノ社,,,2395,7460,京福電鉄嵐山本線,蚕ノ社,京都府,関西
6,581,60,京福嵐山本線,嵐電本線,太秦広隆寺,太秦広隆寺,,,2395,4280,京福電鉄嵐山本線,太秦広隆寺,京都府,関西
6,581,70,京福嵐山本線,嵐電本線,帷子ノ辻,帷子ノ辻,6,149,2395,8470,京福電鉄嵐山本線,帷子ノ辻,京都府,関西
6,581,80,京福嵐山本線,嵐電本線,有栖川,有栖川,,,2395,1600,京福電鉄嵐山本線,有栖川,京都府,関西
6,581,90,京福嵐山本線,嵐電本線,車折神社,車折神社,,,2395,13070,京福電鉄嵐山本線,車折神社,京都府,関西
6,581,100,京福嵐山本線,嵐電本線,鹿王院,鹿王院,,,2395,41460,京福電鉄嵐山本線,鹿王院,京都府,関西
6,581,110,京福嵐山本線,嵐電本線,嵐電嵯峨,嵐電嵯峨,6,150,2395,15750,京福電鉄嵐山本線,嵐電嵯峨,京都府,関西
6,581,120,京福嵐山本線,嵐電本線,嵐山,嵐山,,,2395,1543,京福電鉄嵐山本線,嵐山,京都府,関西
6,582,10,京福北野線,嵐電北野線,北野白梅町,北野白梅町,,,2400,11450,京福電鉄北野線,北野白梅町,京都府,関西
6,582,20,京福北野線,嵐電北野線,等持院・立命館大学,等持院立命,,,2400,25660,京福電鉄北野線,等持院,京都府,関西
6,582,30,京福北野線,嵐電北野線,龍安寺,龍安寺,,,2400,41370,京福電鉄北野線,龍安寺,京都府,関西
6,582,40,京福北野線,嵐電北野線,妙心寺,妙心寺,,,2400,38500,京福電鉄北野線,妙心寺,京都府,関西
6,582,50,京福北野線,嵐電北野線,御室仁和寺,御室仁和寺,,,2400,7210,京福電鉄北野線,御室仁和寺,京都府,関西
6,582,60,京福北野線,嵐電北野線,宇多野,宇多野,,,2400,22200,京福電鉄北野線,宇多野,京都府,関西
6,582,70,京福北野線,嵐電北野線,鳴滝,鳴滝,,,2400,28080,京福電鉄北野線,鳴滝,京都府,関西
6,582,80,京福北野線,嵐電北野線,常盤,常盤,,,2400,25960,京福電鉄北野線,常盤,京都府,関西
6,582,87,京福北野線,嵐電北野線,撮影所前,撮影所前,,,2400,84035,京福電鉄北野線,撮影所前,京都府,関西
6,582,90,京福北野線,嵐電北野線,帷子ノ辻,帷子ノ辻,6,149,2400,8470,京福電鉄北野線,帷子ノ辻,京都府,関西
6,586,10,叡山電鉄,叡電,出町柳,出町柳,6,241,2405,25213,叡山電鉄叡山本線,出町柳,京都府,関西
6,586,20,叡山電鉄,叡電,元田中,元田中,,,2405,39280,叡山電鉄叡山本線,元田中,京都府,関西
6,586,30,叡山電鉄,叡電,茶山,茶山,,,2405,24300,叡山電鉄叡山本線,茶山,京都府,関西
6,586,40,叡山電鉄,叡電,一乗寺,一乗寺,,,2405,3050,叡山電鉄叡山本線,一乗寺,京都府,関西
6,586,50,叡山電鉄,叡電,修学院,修学院,,,2405,18420,叡山電鉄叡山本線,修学院,京都府,関西
6,586,60,叡山電鉄,叡電,宝ヶ池,宝ヶ池,,,2405,22640,叡山電鉄叡山本線,宝ケ池,京都府,関西
6,586,70,叡山電鉄,叡電,八幡前,八幡前,,,2410,30703,叡山電鉄鞍馬線,八幡前,京都府,関西
6,586,80,叡山電鉄,叡電,岩倉,岩倉,,,2410,3800,叡山電鉄鞍馬線,岩倉,京都府,関西
6,586,90,叡山電鉄,叡電,木野,木野,,,2410,11740,叡山電鉄鞍馬線,木野,京都府,関西
6,586,95,叡山電鉄,叡電,京都精華大前,京都精華大,,,2410,12050,叡山電鉄鞍馬線,京都精華大前,京都府,関西
6,586,100,叡山電鉄,叡電,二軒茶屋,二軒茶屋,,,2410,28260,叡山電鉄鞍馬線,二軒茶屋,京都府,関西
6,586,110,叡山電鉄,叡電,市原,市原,,,2410,3130,叡山電鉄鞍馬線,市原,京都府,関西
6,586,120,叡山電鉄,叡電,二ノ瀬,二ノ瀬,,,2410,29680,叡山電鉄鞍馬線,二ノ瀬,京都府,関西
6,586,130,叡山電鉄,叡電,貴船口,貴船口,,,2410,11800,叡山電鉄鞍馬線,貴船口,京都府,関西
6,586,140,叡山電鉄,叡電,鞍馬,鞍馬,,,2410,13000,叡山電鉄鞍馬線,鞍馬,京都府,関西
6,586,150,叡山電鉄,叡電,三宅八幡,三宅八幡,,,2405,38220,叡山電鉄叡山本線,三宅八幡,京都府,関西
6,586,160,叡山電鉄,叡電,八瀬比叡山口,八瀬比叡山,,,2405,39930,叡山電鉄叡山本線,八瀬比叡山口,京都府,関西
6,591,4,京都市烏丸線,烏丸線,国際会館,国際会館,,,2385,14640,地下鉄烏丸線,国際会館,京都府,関西
6,591,6,京都市烏丸線,烏丸線,松ヶ崎,松ヶ崎,,,2385,35863,地下鉄烏丸線,松ケ崎,京都府,関西
6,591,7,京都市烏丸線,烏丸線,北山,北山,,,2385,11620,地下鉄烏丸線,北山,京都府,関西
6,591,10,京都市烏丸線,烏丸線,北大路,北大路,,,2385,10990,地下鉄烏丸線,北大路,京都府,関西
6,591,20,京都市烏丸線,烏丸線,鞍馬口,鞍馬口,,,2385,13020,地下鉄烏丸線,鞍馬口,京都府,関西
6,591,30,京都市烏丸線,烏丸線,今出川,今出川,,,2385,3650,地下鉄烏丸線,今出川,京都府,関西
6,591,40,京都市烏丸線,烏丸線,丸太町,丸太町,,,2385,36163,地下鉄烏丸線,丸太町,京都府,関西
6,591,50,京都市烏丸線,烏丸線,烏丸御池,烏丸御池,6,272,2385,9750,地下鉄烏丸線,烏丸御池,京都府,関西
6,591,60,京都市烏丸線,烏丸線,四条,四条,6,151,2385,17293,地下鉄烏丸線,四条,京都府,関西
6,591,70,京都市烏丸線,烏丸線,五条,五条,,,2385,14884,地下鉄烏丸線,五条,京都府,関西
6,591,80,京都市烏丸線,烏丸線,京都,京都,6,2,2385,12013,地下鉄烏丸線,京都,京都府,関西
6,591,90,京都市烏丸線,烏丸線,九条,九条,,,2385,12604,地下鉄烏丸線,九条,京都府,関西
6,591,100,京都市烏丸線,烏丸線,十条,十条,,,2385,18453,地下鉄烏丸線,十条,京都府,関西
6,591,110,京都市烏丸線,烏丸線,くいな橋,くいな橋,,,2385,12420,地下鉄烏丸線,くいな橋,京都府,関西
6,591,120,京都市烏丸線,烏丸線,竹田,竹田,6,239,2385,22904,地下鉄烏丸線,竹田,京都府,関西
6,592,80,京都市東西線,京都東西線,太秦天神川,太秦天神川,6,325,2390,29498,地下鉄東西線,太秦天神川,京都府,関西
6,592,90,京都市東西線,京都東西線,西大路御池,西大路御池,,,2390,29499,地下鉄東西線,西大路御池,京都府,関西
6,592,100,京都市東西線,京都東西線,二条,二条,6,271,2390,29500,地下鉄東西線,二条,京都府,関西
6,592,110,京都市東西線,京都東西線,二条城前,二条城前,,,2390,29540,地下鉄東西線,二条城前,京都府,関西
6,592,120,京都市東西線,京都東西線,烏丸御池,烏丸御池,6,272,2390,9750,地下鉄東西線,烏丸御池,京都府,関西
6,592,130,京都市東西線,京都東西線,京都市役所前,京都市役所,,,2390,12043,地下鉄東西線,京都市役所前,京都府,関西
6,592,140,京都市東西線,京都東西線,三条京阪,三条京阪,6,152,2390,16773,地下鉄東西線,三条京阪,京都府,関西
6,592,150,京都市東西線,京都東西線,東山,東山,,,2390,32524,地下鉄東西線,東山,京都府,関西
6,592,160,京都市東西線,京都東西線,蹴上,蹴上,,,2390,13313,地下鉄東西線,蹴上,京都府,関西
6,592,170,京都市東西線,京都東西線,御陵,御陵,6,273,2390,36703,地下鉄東西線,御陵,京都府,関西
6,592,180,京都市東西線,京都東西線,山科,山科,6,24,2390,40290,地下鉄東西線,山科,京都府,関西
6,592,190,京都市東西線,京都東西線,東野,東野,,,2390,32190,地下鉄東西線,東野,京都府,関西
6,592,200,京都市東西線,京都東西線,椥辻,椥辻,,,2390,27690,地下鉄東西線,椥辻,京都府,関西
6,592,210,京都市東西線,京都東西線,小野,小野,,,2390,7063,地下鉄東西線,小野,京都府,関西
6,592,220,京都市東西線,京都東西線,醍醐,醍醐,,,2390,21870,地下鉄東西線,醍醐,京都府,関西
6,592,230,京都市東西線,京都東西線,石田,石田,,,2390,54095,地下鉄東西線,石田,京都府,関西
6,592,240,京都市東西線,京都東西線,六地蔵,六地蔵,6,287,2390,54100,地下鉄東西線,六地蔵,京都府,関西
6,596,10,嵯峨野観光鉄道,嵯峨野観光,トロッコ嵯峨,トロッコ嵯,6,150,6155,69645,嵯峨野観光鉄道,トロッコ嵯峨,京都府,関西
6,596,20,嵯峨野観光鉄道,嵯峨野観光,トロッコ嵐山,トロッコ嵐,,,6155,69635,嵯峨野観光鉄道,トロッコ嵐山,京都府,関西
6,596,30,嵯峨野観光鉄道,嵯峨野観光,トロッコ保津峡,トロッコ保,,,6155,69640,嵯峨野観光鉄道,トロッコ保津峡,京都府,関西
6,596,40,嵯峨野観光鉄道,嵯峨野観光,トロッコ亀岡,トロッコ亀,6,247,6155,69650,嵯峨野観光鉄道,トロッコ亀岡,京都府,関西
6,602,10,湖西線,湖西線,京都,京都,6,2,2465,12011,ＪＲ湖西線,京都,京都府,関西
6,602,20,湖西線,湖西線,山科,山科,6,24,2465,40293,ＪＲ湖西線,山科,京都府,関西
6,602,30,湖西線,湖西線,大津京,大津京,6,50,2465,28440,ＪＲ湖西線,大津京,滋賀県,関西
6,602,40,湖西線,湖西線,唐崎,唐崎,,,2465,9720,ＪＲ湖西線,唐崎,滋賀県,関西
6,602,50,湖西線,湖西線,比叡山坂本,比叡山坂本,,,2465,31510,ＪＲ湖西線,比叡山坂本,滋賀県,関西
6,602,55,湖西線,湖西線,おごと温泉,おごと温泉,,,2465,6770,ＪＲ湖西線,おごと温泉,滋賀県,関西
6,602,60,湖西線,湖西線,堅田,堅田,,,2465,8420,ＪＲ湖西線,堅田,滋賀県,関西
6,602,65,湖西線,湖西線,小野,小野,,,2465,7064,ＪＲ湖西線,小野,滋賀県,関西
6,602,70,湖西線,湖西線,和邇,和邇,,,2465,41860,ＪＲ湖西線,和邇,滋賀県,関西
6,602,80,湖西線,湖西線,蓬莱,蓬莱,,,2465,34920,ＪＲ湖西線,蓬莱,滋賀県,関西
6,602,90,湖西線,湖西線,志賀,志賀,,,2465,17120,ＪＲ湖西線,志賀,滋賀県,関西
6,602,100,湖西線,湖西線,比良,比良,,,2465,33180,ＪＲ湖西線,比良,滋賀県,関西
6,602,110,湖西線,湖西線,近江舞子,近江舞子,,,2465,5330,ＪＲ湖西線,近江舞子,滋賀県,関西
6,602,120,湖西線,湖西線,北小松,北小松,,,2465,11180,ＪＲ湖西線,北小松,滋賀県,関西
6,602,130,湖西線,湖西線,近江高島,近江高島,,,2465,5280,ＪＲ湖西線,近江高島,滋賀県,関西
6,602,140,湖西線,湖西線,安曇川,安曇川,,,2465,1100,ＪＲ湖西線,安曇川,滋賀県,関西
6,602,150,湖西線,湖西線,新旭,新旭,,,2465,18990,ＪＲ湖西線,新旭,滋賀県,関西
6,602,160,湖西線,湖西線,近江今津,近江今津,,,2465,5250,ＪＲ湖西線,近江今津,滋賀県,関西
6,602,170,湖西線,湖西線,近江中庄,近江中庄,,,2465,5310,ＪＲ湖西線,近江中庄,滋賀県,関西
6,602,180,湖西線,湖西線,マキノ,マキノ,,,2465,35590,ＪＲ湖西線,マキノ,滋賀県,関西
6,602,190,湖西線,湖西線,永原,永原,,,2465,27420,ＪＲ湖西線,永原,滋賀県,関西
6,602,200,湖西線,湖西線,近江塩津,近江塩津,6,51,2465,5260,ＪＲ湖西線,近江塩津,滋賀県,関西
6,603,10,大阪環状線,環状線,大阪,大阪,6,36,2415,5680,ＪＲ大阪環状線,大阪,大阪府,関西
6,603,20,大阪環状線,環状線,福島,福島,6,52,2415,33673,ＪＲ大阪環状線,福島,大阪府,関西
6,603,30,大阪環状線,環状線,野田,野田,6,53,2415,30053,ＪＲ大阪環状線,野田,大阪府,関西
6,603,40,大阪環状線,環状線,西九条,西九条,6,54,2415,28690,ＪＲ大阪環状線,西九条,大阪府,関西
6,603,50,大阪環状線,環状線,弁天町,弁天町,6,55,2415,34783,ＪＲ大阪環状線,弁天町,大阪府,関西
6,603,60,大阪環状線,環状線,大正,大正,6,263,2415,21923,ＪＲ大阪環状線,大正,大阪府,関西
6,603,70,大阪環状線,環状線,芦原橋,芦原橋,,,2415,920,ＪＲ大阪環状線,芦原橋,大阪府,関西
6,603,75,大阪環状線,環状線,今宮,今宮,6,260,2415,3680,ＪＲ大阪環状線,今宮,大阪府,関西
6,603,80,大阪環状線,環状線,新今宮,新今宮,6,56,2415,19070,ＪＲ大阪環状線,新今宮,大阪府,関西
6,603,90,大阪環状線,環状線,天王寺,天王寺,6,57,2415,25421,ＪＲ大阪環状線,天王寺,大阪府,関西
6,603,100,大阪環状線,環状線,寺田町,寺田町,,,2415,25260,ＪＲ大阪環状線,寺田町,大阪府,関西
6,603,110,大阪環状線,環状線,桃谷,桃谷,,,2415,39400,ＪＲ大阪環状線,桃谷,大阪府,関西
6,603,120,大阪環状線,環状線,鶴橋,鶴橋,6,58,2415,25023,ＪＲ大阪環状線,鶴橋,大阪府,関西
6,603,130,大阪環状線,環状線,玉造,玉造,6,259,2415,23523,ＪＲ大阪環状線,玉造,大阪府,関西
6,603,140,大阪環状線,環状線,森ノ宮,森ノ宮,6,59,2415,39541,ＪＲ大阪環状線,森ノ宮,大阪府,関西
6,603,150,大阪環状線,環状線,大阪城公園,大阪城公園,,,2415,5740,ＪＲ大阪環状線,大阪城公園,大阪府,関西
6,603,160,大阪環状線,環状線,京橋,京橋,6,60,2415,12071,ＪＲ大阪環状線,京橋,大阪府,関西
6,603,170,大阪環状線,環状線,桜ノ宮,桜ノ宮,,,2415,16180,ＪＲ大阪環状線,桜ノ宮,大阪府,関西
6,603,180,大阪環状線,環状線,天満,天満,,,2415,25490,ＪＲ大阪環状線,天満,大阪府,関西
6,603,190,大阪環状線,環状線,大阪,大阪,6,36,2415,5680,ＪＲ大阪環状線,大阪,大阪府,関西
6,604,10,桜島線,桜島線,西九条,西九条,6,54,2460,28690,ＪＲ桜島線,西九条,大阪府,関西
6,604,20,桜島線,桜島線,安治川口,安治川口,,,2460,880,ＪＲ桜島線,安治川口,大阪府,関西
6,604,25,桜島線,桜島線,ユニバーサルシティ,ユニバサル,,,2460,53860,ＪＲ桜島線,ユニバーサルシティ,大阪府,関西
6,604,30,桜島線,桜島線,桜島,桜島,,,2460,16120,ＪＲ桜島線,桜島,大阪府,関西
6,605,10,福知山線,福知山線,大阪,大阪,6,36,2520,5680,ＪＲ福知山線,大阪,大阪府,関西
6,605,20,福知山線,福知山線,尼崎,尼崎,6,38,2520,1300,ＪＲ福知山線,尼崎,兵庫県,関西
