沿線CD	駅CD	沿線名	駅名	都道府県名
5035	57500	阿武隈急行	二井田	福島県
5035	57505	阿武隈急行	大泉	福島県
5035	57510	阿武隈急行	保原	福島県
5035	57515	阿武隈急行	上保原	福島県
5035	57520	阿武隈急行	高子	福島県
5035	57525	阿武隈急行	向瀬上	福島県
5035	57530	阿武隈急行	瀬上	福島県
5035	57535	阿武隈急行	福島学院前	福島県
5035	57540	阿武隈急行	卸町	福島県
5035	50460	阿武隈急行	福島	福島県
5025	50550	ＪＲ仙山線	仙台	宮城県
5025	51115	ＪＲ仙山線	東照宮	宮城県
5025	50155	ＪＲ仙山線	北仙台	宮城県
5025	51125	ＪＲ仙山線	北山	宮城県
5025	80730	ＪＲ仙山線	東北福祉大前	宮城県
5025	51130	ＪＲ仙山線	国見	宮城県
5025	51135	ＪＲ仙山線	葛岡	宮城県
5025	51140	ＪＲ仙山線	陸前落合	宮城県
5025	51145	ＪＲ仙山線	愛子	宮城県
5025	51150	ＪＲ仙山線	陸前白沢	宮城県
5025	51155	ＪＲ仙山線	熊ヶ根	宮城県
5025	51165	ＪＲ仙山線	作並	宮城県
5025	51175	ＪＲ仙山線	奥新川	宮城県
5025	51180	ＪＲ仙山線	面白山高原	山形県
5025	51185	ＪＲ仙山線	山寺	山形県
5025	51190	ＪＲ仙山線	高瀬	山形県
5025	51195	ＪＲ仙山線	楯山	山形県
5025	51200	ＪＲ仙山線	羽前千歳	山形県
5025	51205	ＪＲ仙山線	北山形	山形県
5025	51210	ＪＲ仙山線	山形	山形県
5020	50965	ＪＲ仙石線	あおば通	宮城県
5020	50550	ＪＲ仙石線	仙台	宮城県
5020	50970	ＪＲ仙石線	榴ヶ岡	宮城県
5020	50975	ＪＲ仙石線	宮城野原	宮城県
5020	50980	ＪＲ仙石線	陸前原ノ町	宮城県
5020	50985	ＪＲ仙石線	苦竹	宮城県
5020	57545	ＪＲ仙石線	小鶴新田	宮城県
5020	50990	ＪＲ仙石線	福田町	宮城県
5020	50995	ＪＲ仙石線	陸前高砂	宮城県
5020	51000	ＪＲ仙石線	中野栄	宮城県
5020	51005	ＪＲ仙石線	多賀城	宮城県
5020	51010	ＪＲ仙石線	下馬	宮城県
5020	51015	ＪＲ仙石線	西塩釜	宮城県
5020	51020	ＪＲ仙石線	本塩釜	宮城県
5020	51025	ＪＲ仙石線	東塩釜	宮城県
5020	51030	ＪＲ仙石線	陸前浜田	宮城県
5020	51035	ＪＲ仙石線	松島海岸	宮城県
5020	51040	ＪＲ仙石線	高城町	宮城県
5020	51045	ＪＲ仙石線	手樽	宮城県
5020	51050	ＪＲ仙石線	陸前富山	宮城県
5020	51055	ＪＲ仙石線	陸前大塚	宮城県
5020	51060	ＪＲ仙石線	東名	宮城県
5020	51065	ＪＲ仙石線	野蒜	宮城県
5020	51070	ＪＲ仙石線	陸前小野	宮城県
5020	51075	ＪＲ仙石線	鹿妻	宮城県
5020	51080	ＪＲ仙石線	矢本	宮城県
5020	51085	ＪＲ仙石線	東矢本	宮城県
5020	51090	ＪＲ仙石線	陸前赤井	宮城県
5020	84010	ＪＲ仙石線	石巻あゆみ野	宮城県
5020	51095	ＪＲ仙石線	蛇田	宮城県
5020	51100	ＪＲ仙石線	陸前山下	宮城県
5020	51105	ＪＲ仙石線	石巻	宮城県
5040	50610	ＪＲ石巻線	小牛田	宮城県
5040	57555	ＪＲ石巻線	上涌谷	宮城県
5040	57560	ＪＲ石巻線	涌谷	宮城県
5040	57550	ＪＲ石巻線	前谷地	宮城県
5040	57565	ＪＲ石巻線	佳景山	宮城県
5040	57570	ＪＲ石巻線	鹿又	宮城県
5040	57575	ＪＲ石巻線	曽波神	宮城県
5040	51105	ＪＲ石巻線	石巻	宮城県
5040	57580	ＪＲ石巻線	陸前稲井	宮城県
5040	57585	ＪＲ石巻線	渡波	宮城県
5040	57590	ＪＲ石巻線	万石浦	宮城県
5040	57595	ＪＲ石巻線	沢田	宮城県
5040	57600	ＪＲ石巻線	浦宿	宮城県
5040	57605	ＪＲ石巻線	女川	宮城県
5045	57550	ＪＲ気仙沼線	前谷地	宮城県
5045	57615	ＪＲ気仙沼線	和渕	宮城県
5045	57620	ＪＲ気仙沼線	のの岳	宮城県
5045	57625	ＪＲ気仙沼線	陸前豊里	宮城県
5045	57630	ＪＲ気仙沼線	御岳堂	宮城県
5045	75880	ＪＲ気仙沼線	柳津	宮城県
5050	50660	ＪＲ大船渡線	一ノ関	岩手県
5050	57720	ＪＲ大船渡線	真滝	岩手県
5050	57725	ＪＲ大船渡線	陸中門崎	岩手県
5050	57730	ＪＲ大船渡線	岩ノ下	岩手県
5050	57735	ＪＲ大船渡線	陸中松川	岩手県
5050	57740	ＪＲ大船渡線	猊鼻渓	岩手県
5050	57745	ＪＲ大船渡線	柴宿	岩手県
5050	57750	ＪＲ大船渡線	摺沢	岩手県
5050	57755	ＪＲ大船渡線	千厩	岩手県
5050	57760	ＪＲ大船渡線	小梨	岩手県
5050	57765	ＪＲ大船渡線	矢越	岩手県
5050	57770	ＪＲ大船渡線	折壁	岩手県
5050	57775	ＪＲ大船渡線	新月	岩手県
5050	57610	ＪＲ大船渡線	気仙沼	宮城県
5055	50700	ＪＲ北上線	北上	岩手県
5055	57835	ＪＲ北上線	柳原	岩手県
5055	57840	ＪＲ北上線	江釣子	岩手県
5055	57845	ＪＲ北上線	藤根	岩手県
5055	57850	ＪＲ北上線	立川目	岩手県
5055	57855	ＪＲ北上線	横川目	岩手県
5055	57860	ＪＲ北上線	岩沢	岩手県
5055	57865	ＪＲ北上線	和賀仙人	岩手県
5055	57870	ＪＲ北上線	ゆだ錦秋湖	岩手県
5055	57875	ＪＲ北上線	ほっとゆだ	岩手県
5055	57880	ＪＲ北上線	ゆだ高原	岩手県
5055	57885	ＪＲ北上線	黒沢	秋田県
5055	57890	ＪＲ北上線	小松川	秋田県
5055	57895	ＪＲ北上線	平石	秋田県
5055	57900	ＪＲ北上線	相野々	秋田県
5055	57905	ＪＲ北上線	矢美津	秋田県
5055	57830	ＪＲ北上線	横手	秋田県
5060	50710	ＪＲ釜石線	花巻	岩手県
5060	57915	ＪＲ釜石線	似内	岩手県
5060	56500	ＪＲ釜石線	新花巻	岩手県
5060	57920	ＪＲ釜石線	小山田	岩手県
5060	57925	ＪＲ釜石線	土沢	岩手県
5060	57930	ＪＲ釜石線	晴山	岩手県
5060	57935	ＪＲ釜石線	岩根橋	岩手県
5060	57940	ＪＲ釜石線	宮守	岩手県
5060	57945	ＪＲ釜石線	柏木平	岩手県
5060	57950	ＪＲ釜石線	鱒沢	岩手県
5060	57955	ＪＲ釜石線	荒谷前	岩手県
5060	57960	ＪＲ釜石線	岩手二日町	岩手県
5060	57965	ＪＲ釜石線	綾織	岩手県
5060	57970	ＪＲ釜石線	遠野	岩手県
5060	57975	ＪＲ釜石線	青笹	岩手県
5060	57980	ＪＲ釜石線	岩手上郷	岩手県
5060	57985	ＪＲ釜石線	平倉	岩手県
5060	57990	ＪＲ釜石線	足ヶ瀬	岩手県
5060	57995	ＪＲ釜石線	上有住	岩手県
5060	58000	ＪＲ釜石線	陸中大橋	岩手県
5060	58005	ＪＲ釜石線	洞泉	岩手県
5060	58010	ＪＲ釜石線	松倉	岩手県
5060	58015	ＪＲ釜石線	小佐野	岩手県
5060	57910	ＪＲ釜石線	釜石	岩手県
7395	50535	仙台空港鉄道	名取	宮城県
7395	80700	仙台空港鉄道	杜せきのした	宮城県
7395	80710	仙台空港鉄道	美田園	宮城県
7395	80720	仙台空港鉄道	仙台空港	宮城県
5065	50755	ＪＲ田沢湖線	盛岡	岩手県
5065	58020	ＪＲ田沢湖線	大釜	岩手県
5065	58025	ＪＲ田沢湖線	小岩井	岩手県
5065	56600	ＪＲ田沢湖線	雫石	岩手県
5065	58030	ＪＲ田沢湖線	春木場	岩手県
5065	58035	ＪＲ田沢湖線	赤渕	岩手県
5065	56595	ＪＲ田沢湖線	田沢湖	秋田県
5065	58040	ＪＲ田沢湖線	刺巻	秋田県
5065	58045	ＪＲ田沢湖線	神代	秋田県
5065	58050	ＪＲ田沢湖線	生田	秋田県
5065	56585	ＪＲ田沢湖線	角館	秋田県
5065	58055	ＪＲ田沢湖線	鶯野	秋田県
5065	58060	ＪＲ田沢湖線	羽後長野	秋田県
5065	58065	ＪＲ田沢湖線	鑓見内	秋田県
5065	58070	ＪＲ田沢湖線	羽後四ツ屋	秋田県
5065	58075	ＪＲ田沢湖線	北大曲	秋田県
5065	56580	ＪＲ田沢湖線	大曲	秋田県
5070	50755	ＪＲ山田線	盛岡	岩手県
5070	58090	ＪＲ山田線	上盛岡	岩手県
5070	58095	ＪＲ山田線	山岸	岩手県
5070	58100	ＪＲ山田線	上米内	岩手県
5070	58115	ＪＲ山田線	区界	岩手県
5070	58120	ＪＲ山田線	松草	岩手県
5070	58125	ＪＲ山田線	平津戸	岩手県
5070	58130	ＪＲ山田線	川内	岩手県
5070	58135	ＪＲ山田線	箱石	岩手県
5070	58140	ＪＲ山田線	陸中川井	岩手県
5070	58145	ＪＲ山田線	腹帯	岩手県
5070	58085	ＪＲ山田線	茂市	岩手県
5070	58150	ＪＲ山田線	蟇目	岩手県
5070	58155	ＪＲ山田線	花原市	岩手県
5070	58160	ＪＲ山田線	千徳	岩手県
5070	58080	ＪＲ山田線	宮古	岩手県
5080	50775	ＪＲ花輪線	好摩	岩手県
5080	58265	ＪＲ花輪線	東大更	岩手県
5080	58270	ＪＲ花輪線	大更	岩手県
5080	58275	ＪＲ花輪線	平館	岩手県
5080	58280	ＪＲ花輪線	北森	岩手県
5080	58285	ＪＲ花輪線	松尾八幡平	岩手県
5080	58290	ＪＲ花輪線	安比高原	岩手県
5080	58295	ＪＲ花輪線	赤坂田	岩手県
5080	58300	ＪＲ花輪線	小屋の畑	岩手県
5080	58305	ＪＲ花輪線	荒屋新町	岩手県
5080	58310	ＪＲ花輪線	横間	岩手県
5080	58315	ＪＲ花輪線	田山	岩手県
5080	58320	ＪＲ花輪線	兄畑	岩手県
5080	58325	ＪＲ花輪線	湯瀬温泉	秋田県
5080	58330	ＪＲ花輪線	八幡平	秋田県
5080	58335	ＪＲ花輪線	陸中大里	秋田県
5080	58340	ＪＲ花輪線	鹿角花輪	秋田県
5080	58345	ＪＲ花輪線	柴平	秋田県
5080	58350	ＪＲ花輪線	十和田南	秋田県
5080	58355	ＪＲ花輪線	末広	秋田県
5080	58360	ＪＲ花輪線	土深井	秋田県
5080	58365	ＪＲ花輪線	沢尻	秋田県
5080	58370	ＪＲ花輪線	十二所	秋田県
5080	58375	ＪＲ花輪線	大滝温泉	秋田県
5080	58380	ＪＲ花輪線	扇田	秋田県
5080	58385	ＪＲ花輪線	東大館	秋田県
5080	58260	ＪＲ花輪線	大館	秋田県
5085	50860	ＪＲ八戸線	八戸	青森県
5085	58395	ＪＲ八戸線	長苗代	青森県
5085	58400	ＪＲ八戸線	本八戸	青森県
5085	58405	ＪＲ八戸線	小中野	青森県
5085	58410	ＪＲ八戸線	陸奥湊	青森県
5085	58415	ＪＲ八戸線	白銀	青森県
5085	58420	ＪＲ八戸線	鮫	青森県
5085	58430	ＪＲ八戸線	陸奥白浜	青森県
5085	58435	ＪＲ八戸線	種差海岸	青森県
5085	58440	ＪＲ八戸線	大久喜	青森県
5085	58445	ＪＲ八戸線	金浜	青森県
5085	58450	ＪＲ八戸線	大蛇	青森県
5085	58455	ＪＲ八戸線	階上	青森県
5085	58460	ＪＲ八戸線	角の浜	岩手県
5085	58465	ＪＲ八戸線	平内	岩手県
5085	58470	ＪＲ八戸線	種市	岩手県
5085	58475	ＪＲ八戸線	玉川	岩手県
5085	58480	ＪＲ八戸線	宿戸	岩手県
5085	58485	ＪＲ八戸線	陸中八木	岩手県
5085	58490	ＪＲ八戸線	有家	岩手県
5085	58495	ＪＲ八戸線	陸中中野	岩手県
5085	58500	ＪＲ八戸線	侍浜	岩手県
5085	58505	ＪＲ八戸線	陸中夏井	岩手県
5085	58390	ＪＲ八戸線	久慈	岩手県
5090	50905	ＪＲ大湊線	野辺地	青森県
5090	58510	ＪＲ大湊線	北野辺地	青森県
5090	58515	ＪＲ大湊線	有戸	青森県
5090	58520	ＪＲ大湊線	吹越	青森県
5090	58525	ＪＲ大湊線	陸奥横浜	青森県
5090	58530	ＪＲ大湊線	有畑	青森県
5090	58535	ＪＲ大湊線	近川	青森県
5090	58540	ＪＲ大湊線	金谷沢	青森県
5090	58545	ＪＲ大湊線	赤川	青森県
5090	58550	ＪＲ大湊線	下北	青森県
5090	58555	ＪＲ大湊線	大湊	青森県
5010	50180	仙台市地下鉄南北線	泉中央	宮城県
5010	50175	仙台市地下鉄南北線	八乙女	宮城県
5010	50170	仙台市地下鉄南北線	黒松	宮城県
5010	50165	仙台市地下鉄南北線	旭ヶ丘	宮城県
5010	50160	仙台市地下鉄南北線	台原	宮城県
5010	50155	仙台市地下鉄南北線	北仙台	宮城県
5010	50150	仙台市地下鉄南北線	北四番丁	宮城県
5010	50145	仙台市地下鉄南北線	勾当台公園	宮城県
5010	50140	仙台市地下鉄南北線	広瀬通	宮城県
5010	50550	仙台市地下鉄南北線	仙台	宮城県
5010	50130	仙台市地下鉄南北線	五橋	宮城県
5010	50125	仙台市地下鉄南北線	愛宕橋	宮城県
5010	50120	仙台市地下鉄南北線	河原町	宮城県
5010	50115	仙台市地下鉄南北線	長町一丁目	宮城県
5010	50545	仙台市地下鉄南北線	長町	宮城県
5010	50105	仙台市地下鉄南北線	長町南	宮城県
5010	50100	仙台市地下鉄南北線	富沢	宮城県
5095	51475	ＪＲ磐越東線	いわき	福島県
5095	58560	ＪＲ磐越東線	赤井	福島県
5095	58565	ＪＲ磐越東線	小川郷	福島県
5095	75885	ＪＲ磐越東線	江田	福島県
5095	58570	ＪＲ磐越東線	川前	福島県
5095	58575	ＪＲ磐越東線	夏井	福島県
5095	58580	ＪＲ磐越東線	小野新町	福島県
5095	58585	ＪＲ磐越東線	神俣	福島県
5095	58590	ＪＲ磐越東線	菅谷	福島県
5095	58595	ＪＲ磐越東線	大越	福島県
5095	58600	ＪＲ磐越東線	磐城常葉	福島県
5095	58605	ＪＲ磐越東線	船引	福島県
5095	58610	ＪＲ磐越東線	要田	福島県
5095	58615	ＪＲ磐越東線	三春	福島県
5095	58620	ＪＲ磐越東線	舞木	福島県
5095	50410	ＪＲ磐越東線	郡山	福島県
5110	58625	会津鉄道	会津若松	福島県
5110	58830	会津鉄道	七日町	福島県
5110	58835	会津鉄道	西若松	福島県
5110	59015	会津鉄道	南若松	福島県
5110	59020	会津鉄道	門田	福島県
5110	59025	会津鉄道	あまや	福島県
5110	59030	会津鉄道	芦ノ牧温泉	福島県
5110	59035	会津鉄道	大川ダム公園	福島県
5110	59040	会津鉄道	芦ノ牧温泉南	福島県
5110	59045	会津鉄道	湯野上温泉	福島県
5110	59050	会津鉄道	塔のへつり	福島県
5110	59055	会津鉄道	弥五島	福島県
5110	59060	会津鉄道	会津下郷	福島県
5110	59065	会津鉄道	ふるさと公園	福島県
5110	59070	会津鉄道	養鱒公園	福島県
5110	59075	会津鉄道	会津長野	福島県
5110	59080	会津鉄道	田島高校前	福島県
5110	59085	会津鉄道	会津田島	福島県
5110	59090	会津鉄道	中荒井	福島県
5110	59095	会津鉄道	会津荒海	福島県
5110	59100	会津鉄道	会津山村道場	福島県
5110	59105	会津鉄道	七ケ岳登山口	福島県
5110	59010	会津鉄道	会津高原尾瀬口	福島県
5115	50610	ＪＲ陸羽東線	小牛田	宮城県
5115	59110	ＪＲ陸羽東線	北浦	宮城県
5115	59115	ＪＲ陸羽東線	陸前谷地	宮城県
5115	56485	ＪＲ陸羽東線	古川	宮城県
5115	59120	ＪＲ陸羽東線	塚目	宮城県
5115	59125	ＪＲ陸羽東線	西古川	宮城県
5115	59130	ＪＲ陸羽東線	東大崎	宮城県
5115	59135	ＪＲ陸羽東線	西大崎	宮城県
5115	59140	ＪＲ陸羽東線	岩出山	宮城県
5115	59145	ＪＲ陸羽東線	有備館	宮城県
5115	59150	ＪＲ陸羽東線	上野目	宮城県
5115	59155	ＪＲ陸羽東線	池月	宮城県
5115	59160	ＪＲ陸羽東線	川渡温泉	宮城県
5115	59165	ＪＲ陸羽東線	鳴子御殿湯	宮城県
5115	59170	ＪＲ陸羽東線	鳴子温泉	宮城県
5115	59175	ＪＲ陸羽東線	中山平温泉	宮城県
5115	59180	ＪＲ陸羽東線	堺田	山形県
5115	59185	ＪＲ陸羽東線	赤倉温泉	山形県
5115	59190	ＪＲ陸羽東線	立小路	山形県
5115	59195	ＪＲ陸羽東線	最上	山形県
5115	59200	ＪＲ陸羽東線	大堀	山形県
5115	59205	ＪＲ陸羽東線	鵜杉	山形県
5115	59210	ＪＲ陸羽東線	瀬見温泉	山形県
5115	59215	ＪＲ陸羽東線	東長沢	山形県
5115	59220	ＪＲ陸羽東線	長沢	山形県
5115	59225	ＪＲ陸羽東線	南新庄	山形県
5115	56560	ＪＲ陸羽東線	新庄	山形県
5120	56560	ＪＲ陸羽西線	新庄	山形県
5120	59255	ＪＲ陸羽西線	升形	山形県
5120	59260	ＪＲ陸羽西線	羽前前波	山形県
5120	59265	ＪＲ陸羽西線	津谷	山形県
5120	59270	ＪＲ陸羽西線	古口	山形県
5120	59275	ＪＲ陸羽西線	高屋	山形県
5120	59280	ＪＲ陸羽西線	清川	山形県
5120	59285	ＪＲ陸羽西線	狩川	山形県
5120	59290	ＪＲ陸羽西線	南野	山形県
5120	59230	ＪＲ陸羽西線	余目	山形県
5120	59250	ＪＲ陸羽西線	北余目	山形県
5120	59245	ＪＲ陸羽西線	砂越	山形県
5120	59240	ＪＲ陸羽西線	東酒田	山形県
5120	59235	ＪＲ陸羽西線	酒田	山形県
5125	50460	ＪＲ奥羽本線	福島	福島県
5125	59340	ＪＲ奥羽本線	笹木野	福島県
5125	59345	ＪＲ奥羽本線	庭坂	福島県
5125	59350	ＪＲ奥羽本線	赤岩	福島県
5125	59355	ＪＲ奥羽本線	板谷	山形県
5125	59360	ＪＲ奥羽本線	峠	山形県
5125	59365	ＪＲ奥羽本線	大沢	山形県
5125	59370	ＪＲ奥羽本線	関根	山形県
5125	56535	ＪＲ奥羽本線	米沢	山形県
5125	59375	ＪＲ奥羽本線	置賜	山形県
5125	56550	ＪＲ奥羽本線	高畠	山形県
5125	56545	ＪＲ奥羽本線	赤湯	山形県
5125	59380	ＪＲ奥羽本線	中川	山形県
5125	59385	ＪＲ奥羽本線	羽前中山	山形県
5125	56540	ＪＲ奥羽本線	かみのやま温泉	山形県
5125	59390	ＪＲ奥羽本線	茂吉記念館前	山形県
5125	59395	ＪＲ奥羽本線	蔵王	山形県
5125	51210	ＪＲ奥羽本線	山形	山形県
5125	51205	ＪＲ奥羽本線	北山形	山形県
5125	51200	ＪＲ奥羽本線	羽前千歳	山形県
5125	59400	ＪＲ奥羽本線	南出羽	山形県
5125	59405	ＪＲ奥羽本線	漆山	山形県
5125	59410	ＪＲ奥羽本線	高擶	山形県
5125	83825	ＪＲ奥羽本線	天童南	山形県
5125	56570	ＪＲ奥羽本線	天童	山形県
5125	59415	ＪＲ奥羽本線	乱川	山形県
5125	59420	ＪＲ奥羽本線	神町	山形県
5125	56555	ＪＲ奥羽本線	さくらんぼ東根	山形県
5125	59425	ＪＲ奥羽本線	東根	山形県
5125	56575	ＪＲ奥羽本線	村山	山形県
5125	59430	ＪＲ奥羽本線	袖崎	山形県
5125	56565	ＪＲ奥羽本線	大石田	山形県
5125	59435	ＪＲ奥羽本線	北大石田	山形県
5125	59440	ＪＲ奥羽本線	芦沢	山形県
5125	59445	ＪＲ奥羽本線	舟形	山形県
5125	56560	ＪＲ奥羽本線	新庄	山形県
5125	59450	ＪＲ奥羽本線	泉田	山形県
5125	59455	ＪＲ奥羽本線	羽前豊里	山形県
5125	59460	ＪＲ奥羽本線	真室川	山形県
5125	59465	ＪＲ奥羽本線	釜淵	山形県
5125	59470	ＪＲ奥羽本線	大滝	山形県
5125	59475	ＪＲ奥羽本線	及位	山形県
5125	59480	ＪＲ奥羽本線	院内	秋田県
5125	59485	ＪＲ奥羽本線	横堀	秋田県
5125	59490	ＪＲ奥羽本線	三関	秋田県
5125	59495	ＪＲ奥羽本線	上湯沢	秋田県
5125	59500	ＪＲ奥羽本線	湯沢	秋田県
5125	59505	ＪＲ奥羽本線	下湯沢	秋田県
5125	59510	ＪＲ奥羽本線	十文字	秋田県
5125	59515	ＪＲ奥羽本線	醍醐	秋田県
